,Symbol,Status,Date,Time,Buy/Sell,Price Point,Shares,Number of Orders,Listing Market
26,BDX,P,20191007,63000.25745503401,B,242.0,100,1,N
27,BDX,P,20191007,63000.25745503401,S,263.0,31,1,N
213,BDX,P,20191007,70000.30986662299,S,258.37,50,1,N
688,BDX,P,20191007,70001.31796073,B,144.25,11,1,N
689,BDX,P,20191007,70001.31796073,B,159.57,6,1,N
690,BDX,P,20191007,70001.31796073,B,184.0,5,1,N
691,BDX,P,20191007,70001.31796073,B,194.87,1,1,N
692,BDX,P,20191007,70001.31796073,B,200.0,24,2,N
693,BDX,P,20191007,70001.31796073,B,205.0,44,1,N
694,BDX,P,20191007,70001.31796073,B,208.5,1,1,N
695,BDX,P,20191007,70001.31796073,B,215.0,4,1,N
696,BDX,P,20191007,70001.31796073,B,220.0,12,1,N
697,BDX,P,20191007,70001.31796073,B,221.5,1,1,N
698,BDX,P,20191007,70001.31796073,B,224.35,1,1,N
699,BDX,P,20191007,70001.31796073,B,228.41,9,1,N
700,BDX,P,20191007,70001.31796073,B,230.0,15,2,N
701,BDX,P,20191007,70001.31796073,B,236.01,3,1,N
702,BDX,P,20191007,70001.31796073,B,237.0,4,1,N
703,BDX,P,20191007,70001.31796073,B,240.23,8,1,N
704,BDX,P,20191007,70001.31796073,B,242.39,5,2,N
705,BDX,P,20191007,70001.31796073,B,244.0,4,1,N
706,BDX,P,20191007,70001.31796073,S,250.08,11,1,N
707,BDX,P,20191007,70001.31796073,S,264.1,13,1,N
708,BDX,P,20191007,70001.31796073,S,265.0,2,1,N
709,BDX,P,20191007,70001.31796073,S,271.0,6,1,N
710,BDX,P,20191007,70001.31796073,S,284.61,20,1,N
711,BDX,P,20191007,70001.31796073,S,525.96,4,1,N
1465,BDX,P,20191007,70726.73328978701,B,247.0,15,1,N
1466,BDX,P,20191007,70726.73328978701,S,246.8,30,1,N
1467,BDX,P,20191007,70726.73328978701,S,251.8,30,1,N
1628,BDX,P,20191007,72305.33415771,B,250.61,20,1,N
1629,BDX,P,20191007,72305.33415771,S,254.36,20,1,N
1729,BDX,P,20191007,72403.930393645,S,253.0,15,1,N
1761,BDX,P,20191007,72406.96018417401,B,196.55,7,1,N
1762,BDX,P,20191007,72406.96018417401,B,200.0,39,3,N
1763,BDX,P,20191007,72406.96018417401,B,210.0,20,1,N
1764,BDX,P,20191007,72406.96018417401,B,241.0,16,1,N
1765,BDX,P,20191007,72406.96018417401,B,244.18,14,1,N
1766,BDX,P,20191007,72406.96018417401,B,252.41,3,1,N
1972,BDX,P,20191007,72512.664798415,B,138.0,25,1,N
1973,BDX,P,20191007,72512.664798415,B,208.88,15,1,N
1974,BDX,P,20191007,72512.664798415,B,218.88,9,1,N
1975,BDX,P,20191007,72512.664798415,B,220.0,26,2,N
1976,BDX,P,20191007,72512.664798415,B,223.0,1,1,N
1977,BDX,P,20191007,72512.664798415,B,224.23,20,1,N
1978,BDX,P,20191007,72512.664798415,B,225.9,18,1,N
1979,BDX,P,20191007,72512.664798415,B,229.23,20,1,N
1980,BDX,P,20191007,72512.664798415,B,235.0,100,1,N
1981,BDX,P,20191007,72512.664798415,B,238.88,21,1,N
1982,BDX,P,20191007,72512.664798415,B,239.23,20,1,N
1983,BDX,P,20191007,72512.664798415,B,240.0,50,1,N
1984,BDX,P,20191007,72512.664798415,B,240.56,15,1,N
1985,BDX,P,20191007,72512.664798415,S,262.0,20,1,N
1986,BDX,P,20191007,72512.664798415,S,263.5,60,1,N
1987,BDX,P,20191007,72512.664798415,S,263.88,152,1,N
1988,BDX,P,20191007,72512.664798415,S,264.0,32,1,N
1989,BDX,P,20191007,72512.664798415,S,269.0,80,1,N
1990,BDX,P,20191007,72512.664798415,S,290.0,11,1,N
2241,BDX,P,20191007,72513.67290802,B,105.93,15,1,N
2242,BDX,P,20191007,72513.67290802,B,173.46,100,1,N
2243,BDX,P,20191007,72513.67290802,B,187.69,20,1,N
2244,BDX,P,20191007,72513.67290802,B,189.6,3,1,N
2245,BDX,P,20191007,72513.67290802,B,200.23,40,1,N
2246,BDX,P,20191007,72513.67290802,B,213.23,30,1,N
2247,BDX,P,20191007,72513.67290802,B,219.23,21,2,N
2248,BDX,P,20191007,72513.67290802,B,220.0,86,4,N
2249,BDX,P,20191007,72513.67290802,B,225.0,20,1,N
2250,BDX,P,20191007,72513.67290802,B,227.23,15,1,N
2251,BDX,P,20191007,72513.67290802,B,230.0,115,3,N
2252,BDX,P,20191007,72513.67290802,B,234.23,3,1,N
2253,BDX,P,20191007,72513.67290802,B,238.23,10,1,N
2254,BDX,P,20191007,72513.67290802,S,265.0,85,2,N
2255,BDX,P,20191007,72513.67290802,S,268.0,3,1,N
2256,BDX,P,20191007,72513.67290802,S,285.0,8,1,N
2257,BDX,P,20191007,72513.67290802,S,363.77,140,1,N
2490,BDX,P,20191007,72514.69298788901,B,179.23,2,1,N
2491,BDX,P,20191007,72514.69298788901,B,196.61,5,1,N
2492,BDX,P,20191007,72514.69298788901,B,198.56,20,1,N
2493,BDX,P,20191007,72514.69298788901,B,206.0,15,1,N
2494,BDX,P,20191007,72514.69298788901,B,207.31,3,1,N
2495,BDX,P,20191007,72514.69298788901,B,209.31,5,1,N
2496,BDX,P,20191007,72514.69298788901,B,213.73,25,1,N
2497,BDX,P,20191007,72514.69298788901,B,218.11,15,1,N
2498,BDX,P,20191007,72514.69298788901,B,219.31,2,1,N
2499,BDX,P,20191007,72514.69298788901,B,220.85,3,1,N
2500,BDX,P,20191007,72514.69298788901,B,232.0,75,1,N
2501,BDX,P,20191007,72514.69298788901,B,234.23,53,2,N
2502,BDX,P,20191007,72514.69298788901,B,239.23,355,2,N
2503,BDX,P,20191007,72514.69298788901,B,244.23,20,1,N
2504,BDX,P,20191007,72514.69298788901,B,245.0,100,1,N
2505,BDX,P,20191007,72514.69298788901,S,257.0,84,1,N
2506,BDX,P,20191007,72514.69298788901,S,270.0,120,2,N
2507,BDX,P,20191007,72514.69298788901,S,275.0,6,1,N
2508,BDX,P,20191007,72514.69298788901,S,290.0,31,2,N
2704,BDX,P,20191007,72515.704282567,B,219.0,20,1,N
2816,BDX,P,20191007,72516.70903290401,B,216.5,325,4,N
2817,BDX,P,20191007,72516.70903290401,S,270.0,295,4,N
3058,BDX,P,20191007,72518.73798579701,B,242.0,161,2,N
3059,BDX,P,20191007,72518.73798579701,S,269.0,240,2,N
3060,BDX,P,20191007,72518.73798579701,S,284.12,17,1,N
3442,BDX,P,20191007,72520.787711937,B,170.0,10,1,N
3443,BDX,P,20191007,72520.787711937,B,219.23,60,3,N
3444,BDX,P,20191007,72520.787711937,B,245.0,423,2,N
3445,BDX,P,20191007,72520.787711937,B,245.13,123,1,N
3446,BDX,P,20191007,72520.787711937,S,270.0,345,5,N
3447,BDX,P,20191007,72520.787711937,S,290.0,96,3,N
3639,BDX,P,20191007,72521.805932158,B,148.39,10,1,N
3640,BDX,P,20191007,72521.805932158,S,263.0,127,2,N
3641,BDX,P,20191007,72521.805932158,S,265.0,1883,4,N
3642,BDX,P,20191007,72521.805932158,S,269.0,629,3,N
3643,BDX,P,20191007,72521.805932158,S,280.0,175,1,N
4156,BDX,P,20191007,72526.83345551,B,180.46,10,1,N
4431,BDX,P,20191007,72528.849247408,B,190.37,4,1,N
4432,BDX,P,20191007,72528.849247408,B,220.43,7,1,N
4433,BDX,P,20191007,72528.849247408,B,221.11,14,1,N
4434,BDX,P,20191007,72528.849247408,B,223.17,25,1,N
4435,BDX,P,20191007,72528.849247408,B,225.0,119,2,N
4436,BDX,P,20191007,72528.849247408,B,245.25,20,1,N
5249,BDX,P,20191007,72538.99597383,B,175.0,10,1,N
5250,BDX,P,20191007,72538.99597383,B,220.0,111,5,N
5251,BDX,P,20191007,72538.99597383,B,240.0,75,2,N
5252,BDX,P,20191007,72538.99597383,S,265.0,1887,5,N
5253,BDX,P,20191007,72538.99597383,S,269.86,1019,1,N
5254,BDX,P,20191007,72538.99597383,S,272.0,10,1,N
5255,BDX,P,20191007,72538.99597383,S,280.0,418,15,N
6760,BDX,P,20191007,73006.750360861,S,280.0,423,16,N
6769,BDX,P,20191007,73007.757293537,B,243.0,100,1,N
6786,BDX,P,20191007,73008.757297335,B,175.0,0,0,N
6797,BDX,P,20191007,73009.757298973,S,288.0,81,1,N
6827,BDX,P,20191007,73210.193145652,B,208.41,40,1,N
6828,BDX,P,20191007,73210.193145652,B,212.53,70,1,N
6829,BDX,P,20191007,73210.193145652,S,265.0,1972,6,N
6897,BDX,P,20191007,73216.261304296,B,226.73,20,1,N
6898,BDX,P,20191007,73216.261304296,B,230.56,25,1,N
6899,BDX,P,20191007,73216.261304296,S,265.0,4843,8,N
6987,BDX,P,20191007,73222.340618225,B,235.0,115,2,N
6988,BDX,P,20191007,73222.340618225,S,265.0,5204,9,N
7079,BDX,P,20191007,73322.047801362,B,195.69,1,1,N
7080,BDX,P,20191007,73322.047801362,B,207.69,115,1,N
7081,BDX,P,20191007,73322.047801362,B,238.18,10,1,N
7082,BDX,P,20191007,73322.047801362,S,255.0,192,1,N
7083,BDX,P,20191007,73322.047801362,S,265.0,5779,11,N
7167,BDX,P,20191007,73328.122989206,B,224.23,35,2,N
7168,BDX,P,20191007,73328.122989206,B,229.95,20,1,N
7169,BDX,P,20191007,73328.122989206,B,232.5,15,1,N
7170,BDX,P,20191007,73328.122989206,S,260.0,30,1,N
7171,BDX,P,20191007,73328.122989206,S,265.0,5909,12,N
7172,BDX,P,20191007,73328.122989206,S,270.0,416,6,N
7173,BDX,P,20191007,73328.122989206,S,280.0,479,17,N
7255,BDX,P,20191007,73334.174905827,B,93.46,1300,1,N
7256,BDX,P,20191007,73334.174905827,B,208.46,10,1,N
7257,BDX,P,20191007,73334.174905827,S,265.0,6006,14,N
7384,BDX,P,20191007,73502.192167393,S,261.0,25,1,N
7412,BDX,P,20191007,73524.449667505,B,168.46,200,1,N
7413,BDX,P,20191007,73524.449667505,S,275.0,31,2,N
7424,BDX,P,20191007,73526.50246203599,B,213.46,25,1,N
7679,BDX,P,20191007,73549.702369591,B,235.0,116,3,N
7702,BDX,P,20191007,73550.71929313701,S,275.87,157,1,N
7737,BDX,P,20191007,73551.722319093,S,475.0,2,1,N
7797,BDX,P,20191007,73553.755796294,S,270.0,419,7,N
7913,BDX,P,20191007,73557.801709764,B,210.6,4,1,N
7914,BDX,P,20191007,73557.801709764,B,238.0,45,1,N
8188,BDX,P,20191007,73605.89760815,B,240.33,4,1,N
8227,BDX,P,20191007,73606.904577682,S,263.0,128,3,N
8304,BDX,P,20191007,73608.94599539401,B,186.17,15,1,N
8305,BDX,P,20191007,73608.94599539401,S,265.0,6157,15,N
8346,BDX,P,20191007,73609.968312895,B,234.23,55,3,N
8604,BDX,P,20191007,73615.034279522,S,259.13,2,1,N
8627,BDX,P,20191007,73616.048001736,S,254.03,50,1,N
8790,BDX,P,20191007,74307.573555792,B,225.0,20,1,N
8792,BDX,P,20191007,74309.59195941,B,221.11,0,0,N
8866,BDX,P,20191007,75000.932225396,B,224.23,60,3,N
8867,BDX,P,20191007,75000.932225396,S,335.0,455,1,N
8900,BDX,P,20191007,75001.949929788,B,220.03,50,1,N
8966,BDX,P,20191007,75002.953605293,S,268.0,13,2,N
9011,BDX,P,20191007,75003.954487425,B,207.46,16,1,N
9012,BDX,P,20191007,75003.954487425,B,218.46,20,1,N
9191,BDX,P,20191007,75007.007704691,B,202.0,10,1,N
9192,BDX,P,20191007,75007.007704691,S,267.45,7,1,N
9247,BDX,P,20191007,75008.015090181,B,221.36,4,1,N
9248,BDX,P,20191007,75008.015090181,S,266.0,50,1,N
9425,BDX,P,20191007,75010.039413139,B,238.56,20,1,N
9494,BDX,P,20191007,75011.050901076,S,267.0,3,1,N
9573,BDX,P,20191007,75012.054292781,B,223.78,100,1,N
9711,BDX,P,20191007,75014.06639636,S,265.0,6187,16,N
9784,BDX,P,20191007,75015.06870524901,S,264.5,1000,1,N
9859,BDX,P,20191007,75016.077150389,S,274.5,10,1,N
10066,BDX,P,20191007,75019.102786626,B,220.0,121,6,N
10067,BDX,P,20191007,75019.102786626,S,255.0,692,2,N
10148,BDX,P,20191007,75020.11058357201,B,224.23,66,4,N
10229,BDX,P,20191007,75021.118531173,S,265.1,10,1,N
10365,BDX,P,20191007,75023.137799201,S,267.0,103,2,N
10426,BDX,P,20191007,75024.146389836,S,262.0,27,2,N
10427,BDX,P,20191007,75024.146389836,S,266.0,135,2,N
10489,BDX,P,20191007,75025.15549099,B,200.0,79,4,N
10490,BDX,P,20191007,75025.15549099,B,218.46,35,2,N
10691,BDX,P,20191007,75028.20220546299,S,267.76,5,1,N
10979,BDX,P,20191007,75032.234294124,B,224.28,150,1,N
10980,BDX,P,20191007,75032.234294124,B,227.51,60,1,N
11233,BDX,P,20191007,75035.267390622,S,282.0,17,1,N
11305,BDX,P,20191007,75036.276096202,B,227.27,22,1,N
11467,BDX,P,20191007,75038.29212744201,S,280.0,525,18,N
11608,BDX,P,20191007,75040.319623221,S,275.0,51,3,N
11678,BDX,P,20191007,75041.33607166901,B,218.46,85,3,N
11679,BDX,P,20191007,75041.33607166901,B,224.89,5,1,N
11680,BDX,P,20191007,75041.33607166901,B,235.73,50,1,N
11756,BDX,P,20191007,75042.341001555,B,208.46,20,2,N
11757,BDX,P,20191007,75042.341001555,S,268.88,22,1,N
11902,BDX,P,20191007,75044.366795249,B,223.18,2,1,N
11903,BDX,P,20191007,75044.366795249,B,224.48,89,1,N
12041,BDX,P,20191007,75046.38211938,B,209.23,25,1,N
12042,BDX,P,20191007,75046.38211938,B,224.23,91,5,N
12043,BDX,P,20191007,75046.38211938,S,273.9,40,1,N
12116,BDX,P,20191007,75047.403560945,B,211.23,4,1,N
12195,BDX,P,20191007,75048.420556268,B,239.23,374,3,N
12196,BDX,P,20191007,75048.420556268,S,270.0,444,8,N
12501,BDX,P,20191007,75052.455758386,B,234.66,20,1,N
12502,BDX,P,20191007,75052.455758386,B,245.11,14,1,N
12503,BDX,P,20191007,75052.455758386,S,258.0,302,1,N
12504,BDX,P,20191007,75052.455758386,S,264.77,10,1,N
12627,BDX,P,20191007,75054.480293148,B,237.0,64,2,N
12628,BDX,P,20191007,75054.480293148,B,242.0,193,3,N
12629,BDX,P,20191007,75054.480293148,S,271.71,21,1,N
12914,BDX,P,20191007,75058.53108759099,S,275.0,151,4,N
12915,BDX,P,20191007,75058.53108759099,S,300.0,100,1,N
13858,BDX,P,20191007,80007.534069565,B,253.11,13,1,N
13878,BDX,P,20191007,80023.70189075099,B,252.11,100,1,N
13879,BDX,P,20191007,80023.70189075099,S,254.11,100,1,N
13909,BDX,P,20191007,80115.299464023,S,265.0,6337,17,N
13910,BDX,P,20191007,80115.299464023,S,267.5,200,1,N
15046,BDX,P,20191007,80216.992980075,S,270.0,2574,9,N
15047,BDX,P,20191007,80227.079960641,S,288.98,3739,1,N
16205,BDX,P,20191007,80350.07658156,B,65.28,2,1,N
16206,BDX,P,20191007,80350.07658156,B,117.0,3,1,N
16207,BDX,P,20191007,80350.07658156,B,147.91,115,1,N
16208,BDX,P,20191007,80350.07658156,B,155.94,155,1,N
16209,BDX,P,20191007,80350.07658156,B,173.9,1,1,N
16210,BDX,P,20191007,80350.07658156,B,184.31,6,1,N
16211,BDX,P,20191007,80350.07658156,B,185.96,200,1,N
16212,BDX,P,20191007,80350.07658156,B,188.46,50,1,N
16213,BDX,P,20191007,80350.07658156,B,190.0,20,1,N
16214,BDX,P,20191007,80350.07658156,B,192.65,188,3,N
16215,BDX,P,20191007,80350.07658156,B,193.16,2,1,N
16216,BDX,P,20191007,80350.07658156,B,195.0,30,2,N
16217,BDX,P,20191007,80350.07658156,B,199.23,40,1,N
16218,BDX,P,20191007,80350.07658156,B,199.46,36,1,N
16219,BDX,P,20191007,80350.07658156,B,207.24,100,1,N
16220,BDX,P,20191007,80350.07658156,B,210.0,134,3,N
16221,BDX,P,20191007,80350.07658156,B,211.0,25,1,N
16222,BDX,P,20191007,80350.07658156,B,212.65,60,1,N
16223,BDX,P,20191007,80350.07658156,B,213.4,7,1,N
16224,BDX,P,20191007,80350.07658156,B,214.23,15,1,N
16225,BDX,P,20191007,80350.07658156,B,214.67,8,1,N
16226,BDX,P,20191007,80350.07658156,B,217.23,2,1,N
16227,BDX,P,20191007,80350.07658156,B,218.46,120,5,N
16228,BDX,P,20191007,80350.07658156,B,219.71,25,1,N
16229,BDX,P,20191007,80350.07658156,B,220.0,146,7,N
16230,BDX,P,20191007,80350.07658156,B,220.51,30,1,N
16231,BDX,P,20191007,80350.07658156,B,221.0,20,1,N
16232,BDX,P,20191007,80350.07658156,B,221.23,50,1,N
16233,BDX,P,20191007,80350.07658156,B,222.13,50,1,N
16234,BDX,P,20191007,80350.07658156,B,224.78,15,1,N
16235,BDX,P,20191007,80350.07658156,B,225.0,219,4,N
16236,BDX,P,20191007,80350.07658156,B,226.5,50,1,N
16237,BDX,P,20191007,80350.07658156,B,227.08,350,2,N
16238,BDX,P,20191007,80350.07658156,B,233.2,64,1,N
16239,BDX,P,20191007,80350.07658156,B,234.23,68,5,N
16240,BDX,P,20191007,80350.07658156,B,234.35,2,1,N
16241,BDX,P,20191007,80350.07658156,B,235.0,316,5,N
16242,BDX,P,20191007,80350.07658156,B,239.23,474,4,N
16243,BDX,P,20191007,80350.07658156,B,240.0,114,4,N
16244,BDX,P,20191007,80350.07658156,B,240.78,1000,1,N
16245,BDX,P,20191007,80350.07658156,B,242.5,250,1,N
16246,BDX,P,20191007,80350.07658156,B,244.23,70,2,N
16247,BDX,P,20191007,80350.07658156,B,245.0,530,4,N
16248,BDX,P,20191007,80350.07658156,B,247.9,85,1,N
16249,BDX,P,20191007,80350.07658156,S,255.0,733,4,N
16250,BDX,P,20191007,80350.07658156,S,260.0,191,3,N
16251,BDX,P,20191007,80350.07658156,S,262.0,28,3,N
16252,BDX,P,20191007,80350.07658156,S,263.0,583,4,N
16253,BDX,P,20191007,80350.07658156,S,265.0,6573,20,N
16254,BDX,P,20191007,80350.07658156,S,265.52,9,1,N
16255,BDX,P,20191007,80350.07658156,S,265.87,97,2,N
16256,BDX,P,20191007,80350.07658156,S,267.0,123,3,N
16257,BDX,P,20191007,80350.07658156,S,267.3,25,1,N
16258,BDX,P,20191007,80350.07658156,S,268.0,39,3,N
16259,BDX,P,20191007,80350.07658156,S,269.09,20,1,N
16260,BDX,P,20191007,80350.07658156,S,270.0,2738,14,N
16261,BDX,P,20191007,80350.07658156,S,279.91,1,1,N
16262,BDX,P,20191007,80350.07658156,S,280.0,565,21,N
16263,BDX,P,20191007,80350.07658156,S,289.0,51,1,N
16264,BDX,P,20191007,80350.07658156,S,301.0,5,1,N
16265,BDX,P,20191007,80350.07658156,S,333.35,2,1,N
17361,BDX,P,20191007,80500.75886289,B,245.0,590,6,N
17362,BDX,P,20191007,80500.75886289,S,275.0,201,5,N
17363,BDX,P,20191007,80500.75886289,S,295.0,50,1,N
17813,BDX,P,20191007,80734.441249313,B,240.0,122,5,N
17972,BDX,P,20191007,81014.044261867,B,228.99,35,1,N
17973,BDX,P,20191007,81014.044261867,B,283.48,3,1,N
17976,BDX,P,20191007,81015.044959547,S,222.74,10,1,N
17977,BDX,P,20191007,81015.044959547,S,262.48,2,1,N
17978,BDX,P,20191007,81017.06245068599,S,265.0,6603,21,N
18980,BDX,P,20191007,81504.996993679,B,214.23,0,0,N
19003,BDX,P,20191007,81506.005183638,S,255.52,41,1,N
19188,BDX,P,20191007,81527.247169718,B,74.42,70,1,N
19304,BDX,P,20191007,81545.379067508,B,239.23,478,5,N
19305,BDX,P,20191007,81545.379067508,B,242.43,5,1,N
19306,BDX,P,20191007,81545.379067508,B,243.21,2,1,N
19307,BDX,P,20191007,81545.379067508,S,260.0,280,5,N
19308,BDX,P,20191007,81545.379067508,S,262.0,68,4,N
19309,BDX,P,20191007,81545.379067508,S,265.0,6615,23,N
19310,BDX,P,20191007,81545.379067508,S,265.87,107,3,N
19311,BDX,P,20191007,81545.379067508,S,266.0,139,3,N
19312,BDX,P,20191007,81545.379067508,S,268.91,87,1,N
19313,BDX,P,20191007,81545.379067508,S,270.0,2778,15,N
19314,BDX,P,20191007,81545.379067508,S,275.0,301,6,N
19315,BDX,P,20191007,81545.379067508,S,276.85,2,1,N
19316,BDX,P,20191007,81545.379067508,S,303.32,1,1,N
19336,BDX,P,20191007,81546.38506174,B,187.98,2,1,N
19337,BDX,P,20191007,81546.38506174,B,198.46,22,3,N
19338,BDX,P,20191007,81546.38506174,B,199.23,50,2,N
19339,BDX,P,20191007,81546.38506174,B,202.23,1,1,N
19340,BDX,P,20191007,81546.38506174,B,208.23,15,1,N
19341,BDX,P,20191007,81546.38506174,B,208.24,15,1,N
19342,BDX,P,20191007,81546.38506174,B,208.46,131,5,N
19343,BDX,P,20191007,81546.38506174,B,211.24,1,1,N
19344,BDX,P,20191007,81546.38506174,B,214.88,2,1,N
19345,BDX,P,20191007,81546.38506174,B,215.8,4,1,N
19346,BDX,P,20191007,81546.38506174,B,217.46,6,2,N
19347,BDX,P,20191007,81546.38506174,B,217.69,2,1,N
19348,BDX,P,20191007,81546.38506174,B,219.23,65,4,N
19349,BDX,P,20191007,81546.38506174,B,219.55,1,1,N
19350,BDX,P,20191007,81546.38506174,B,222.46,20,1,N
19351,BDX,P,20191007,81546.38506174,B,223.0,2,2,N
19352,BDX,P,20191007,81546.38506174,B,225.46,1,1,N
19353,BDX,P,20191007,81546.38506174,B,226.24,10,1,N
19354,BDX,P,20191007,81546.38506174,B,228.0,1,1,N
19355,BDX,P,20191007,81546.38506174,B,229.1,1,1,N
19356,BDX,P,20191007,81546.38506174,B,229.28,10,1,N
19357,BDX,P,20191007,81546.38506174,B,229.48,100,1,N
19358,BDX,P,20191007,81546.38506174,B,237.0,65,3,N
19359,BDX,P,20191007,81546.38506174,B,237.72,3,1,N
19390,BDX,P,20191007,81555.494463621,S,266.0,143,4,N
19992,BDX,P,20191007,81711.27657131701,B,227.23,115,2,N
20096,BDX,P,20191007,81741.558370909,B,240.0,129,6,N
20226,BDX,P,20191007,81825.068356427,B,213.46,75,2,N
20459,BDX,P,20191007,81932.75756057599,B,218.0,85,1,N
20460,BDX,P,20191007,81932.75756057599,B,230.79,38,1,N
20461,BDX,P,20191007,81932.75756057599,B,232.65,50,1,N
20462,BDX,P,20191007,81932.75756057599,B,240.0,149,7,N
20463,BDX,P,20191007,81932.75756057599,S,280.0,600,23,N
21022,BDX,P,20191007,82406.470686277,S,271.71,0,0,N
21079,BDX,P,20191007,82409.490187608,S,271.71,21,1,N
21103,BDX,P,20191007,82410.502694368,B,61.6,10,1,N
21104,BDX,P,20191007,82410.502694368,B,70.0,500,1,N
21105,BDX,P,20191007,82410.502694368,B,172.23,1,1,N
21106,BDX,P,20191007,82410.502694368,B,175.48,75,1,N
21107,BDX,P,20191007,82410.502694368,B,200.0,129,5,N
21108,BDX,P,20191007,82410.502694368,B,201.23,100,1,N
21109,BDX,P,20191007,82410.502694368,B,209.23,145,3,N
21110,BDX,P,20191007,82410.502694368,B,213.46,100,3,N
21111,BDX,P,20191007,82410.502694368,B,221.23,55,2,N
21112,BDX,P,20191007,82410.502694368,B,224.24,25,1,N
21113,BDX,P,20191007,82410.502694368,B,224.73,10,1,N
21114,BDX,P,20191007,82410.502694368,B,227.0,110,1,N
21115,BDX,P,20191007,82410.502694368,B,229.23,43,3,N
21116,BDX,P,20191007,82410.502694368,B,230.0,190,5,N
21117,BDX,P,20191007,82410.502694368,B,232.25,50,1,N
21118,BDX,P,20191007,82410.502694368,B,233.0,80,1,N
21119,BDX,P,20191007,82410.502694368,B,235.0,326,6,N
21120,BDX,P,20191007,82410.502694368,B,236.0,100,1,N
21121,BDX,P,20191007,82410.502694368,B,238.25,42,1,N
21122,BDX,P,20191007,82410.502694368,B,239.23,498,6,N
21123,BDX,P,20191007,82410.502694368,B,241.0,26,2,N
21124,BDX,P,20191007,82410.502694368,B,242.23,100,1,N
21125,BDX,P,20191007,82410.502694368,B,244.23,175,4,N
21126,BDX,P,20191007,82410.502694368,B,245.0,615,7,N
21127,BDX,P,20191007,82410.502694368,S,252.0,13,1,N
21128,BDX,P,20191007,82410.502694368,S,262.1,17,1,N
21129,BDX,P,20191007,82410.502694368,S,264.0,42,2,N
21130,BDX,P,20191007,82410.502694368,S,265.0,6632,25,N
21131,BDX,P,20191007,82410.502694368,S,265.99,30,1,N
21132,BDX,P,20191007,82410.502694368,S,266.05,50,1,N
21133,BDX,P,20191007,82410.502694368,S,270.0,3003,19,N
21134,BDX,P,20191007,82410.502694368,S,280.0,835,26,N
21135,BDX,P,20191007,82410.502694368,S,281.84,1,1,N
21136,BDX,P,20191007,82410.502694368,S,300.0,104,2,N
21137,BDX,P,20191007,82410.502694368,S,347.6,10,1,N
21294,BDX,P,20191007,82414.56818625,S,264.0,143,3,N
22535,BDX,P,20191007,83004.415252395,S,363.77,0,0,N
22616,BDX,P,20191007,83006.437021826,S,363.77,140,1,N
22938,BDX,P,20191007,83020.571493878,S,260.0,284,6,N
22994,BDX,P,20191007,83023.595227591,B,235.0,327,7,N
23220,BDX,P,20191007,83039.75558104,B,236.0,150,2,N
24691,BDX,P,20191007,83929.045083091,S,255.0,1173,5,N
24972,BDX,P,20191007,84208.76465642,S,253.83,1,1,N
25467,BDX,P,20191007,84519.879191254,B,219.23,130,6,N
25468,BDX,P,20191007,84519.879191254,B,234.78,50,1,N
25469,BDX,P,20191007,84519.879191254,S,265.33,120,1,N
25470,BDX,P,20191007,84519.879191254,S,365.0,1,1,N
25585,BDX,P,20191007,84520.879247658,S,268.0,1039,4,N
25767,BDX,P,20191007,84614.485243335,B,245.0,605,6,N
25773,BDX,P,20191007,84620.526874685,B,226.0,10,1,N
25913,BDX,P,20191007,84800.630408195,B,203.55,20,1,N
25914,BDX,P,20191007,84800.630408195,B,208.62,100,1,N
25915,BDX,P,20191007,84800.630408195,B,209.23,195,4,N
25916,BDX,P,20191007,84800.630408195,B,210.05,6,1,N
25917,BDX,P,20191007,84800.630408195,B,217.1,500,1,N
25918,BDX,P,20191007,84800.630408195,B,218.88,18,2,N
25919,BDX,P,20191007,84800.630408195,B,220.56,9,1,N
25920,BDX,P,20191007,84800.630408195,B,225.1,45,1,N
25921,BDX,P,20191007,84800.630408195,B,225.23,4,1,N
25922,BDX,P,20191007,84800.630408195,B,225.25,30,1,N
25923,BDX,P,20191007,84800.630408195,B,228.58,5,1,N
25924,BDX,P,20191007,84800.630408195,B,228.88,9,1,N
25925,BDX,P,20191007,84800.630408195,B,229.23,74,5,N
25926,BDX,P,20191007,84800.630408195,B,230.0,215,6,N
25927,BDX,P,20191007,84800.630408195,B,234.23,233,8,N
25928,BDX,P,20191007,84800.630408195,B,236.23,10,1,N
25929,BDX,P,20191007,84800.630408195,B,237.16,13,1,N
25930,BDX,P,20191007,84800.630408195,B,238.62,10,1,N
25931,BDX,P,20191007,84800.630408195,B,238.8,42,1,N
25932,BDX,P,20191007,84800.630408195,B,239.23,600,8,N
25933,BDX,P,20191007,84800.630408195,B,241.0,31,3,N
25934,BDX,P,20191007,84800.630408195,B,243.0,111,2,N
25935,BDX,P,20191007,84800.630408195,B,244.18,214,2,N
25936,BDX,P,20191007,84800.630408195,B,245.0,670,8,N
25937,BDX,P,20191007,84800.630408195,B,245.07,50,1,N
25938,BDX,P,20191007,84800.630408195,S,253.0,55,2,N
25939,BDX,P,20191007,84800.630408195,S,260.0,1004,9,N
25940,BDX,P,20191007,84800.630408195,S,264.97,15,1,N
25941,BDX,P,20191007,84800.630408195,S,265.0,6686,27,N
25942,BDX,P,20191007,84800.630408195,S,265.5,7,1,N
25943,BDX,P,20191007,84800.630408195,S,265.87,109,4,N
