,Symbol,Status,Date,Time,Buy/Sell,Price Point,Shares,Number of Orders,Listing Market
25,APD,P,20191007,63000.25745064401,B,205.0,500,1,N
211,APD,P,20191007,70000.309844266,B,158.0,200,1,N
212,APD,P,20191007,70000.309844266,B,207.0,5,1,N
841,APD,P,20191007,70002.327254932,B,150.0,100,1,N
842,APD,P,20191007,70002.327254932,B,202.87,35,1,N
843,APD,P,20191007,70002.327254932,B,205.0,525,2,N
844,APD,P,20191007,70002.327254932,B,210.0,5,1,N
845,APD,P,20191007,70002.327254932,S,220.0,3,1,N
846,APD,P,20191007,70002.327254932,S,225.42,7,1,N
847,APD,P,20191007,70002.327254932,S,228.42,6,1,N
848,APD,P,20191007,70002.327254932,S,236.38,8,1,N
1041,APD,P,20191007,70003.330736003,B,150.0,117,2,N
1042,APD,P,20191007,70003.330736003,B,160.0,100,1,N
1043,APD,P,20191007,70003.330736003,B,174.25,30,1,N
1044,APD,P,20191007,70003.330736003,B,185.98,5,1,N
1045,APD,P,20191007,70003.330736003,B,194.87,1,1,N
1046,APD,P,20191007,70003.330736003,B,200.0,6,1,N
1047,APD,P,20191007,70003.330736003,B,202.55,3,1,N
1048,APD,P,20191007,70003.330736003,B,214.5,12,1,N
1049,APD,P,20191007,70003.330736003,S,263.5,23,1,N
1635,APD,P,20191007,72352.80156626701,B,211.6,40,1,N
1636,APD,P,20191007,72352.80156626701,S,215.1,50,1,N
1760,APD,P,20191007,72406.960181242,S,250.0,5,1,N
1968,APD,P,20191007,72512.664794489,B,161.03,6,1,N
1969,APD,P,20191007,72512.664794489,B,171.03,5,1,N
1970,APD,P,20191007,72512.664794489,B,176.84,22,1,N
1971,APD,P,20191007,72512.664794489,B,184.53,4,1,N
2240,APD,P,20191007,72513.672899625,B,126.84,100,1,N
2486,APD,P,20191007,72514.69297865,B,165.88,300,1,N
2487,APD,P,20191007,72514.69297865,B,180.0,100,1,N
2488,APD,P,20191007,72514.69297865,B,197.68,5,1,N
2489,APD,P,20191007,72514.69297865,S,220.99,2000,1,N
2701,APD,P,20191007,72515.704276882,B,135.0,200,1,N
2702,APD,P,20191007,72515.704276882,B,150.0,217,3,N
2703,APD,P,20191007,72515.704276882,B,171.18,115,1,N
2941,APD,P,20191007,72517.708985157,B,169.83,10,1,N
2942,APD,P,20191007,72517.708985157,S,230.0,10,1,N
2943,APD,P,20191007,72517.708985157,S,242.0,30,1,N
3056,APD,P,20191007,72518.737973201,B,200.0,21,2,N
3057,APD,P,20191007,72518.737973201,S,218.0,30,1,N
3231,APD,P,20191007,72519.76774255901,B,146.37,10,1,N
3232,APD,P,20191007,72519.76774255901,B,201.84,90,1,N
3233,APD,P,20191007,72519.76774255901,S,225.0,30,1,N
3234,APD,P,20191007,72519.76774255901,S,235.0,10,1,N
3789,APD,P,20191007,72523.830211408,B,148.2,8,1,N
3790,APD,P,20191007,72523.830211408,B,180.0,125,2,N
3791,APD,P,20191007,72523.830211408,B,191.0,60,1,N
3792,APD,P,20191007,72523.830211408,B,201.2,100,1,N
3793,APD,P,20191007,72523.830211408,B,210.27,100,1,N
3794,APD,P,20191007,72523.830211408,S,229.9,100,1,N
4240,APD,P,20191007,72527.83345091701,B,134.32,1,1,N
4241,APD,P,20191007,72527.83345091701,S,229.25,120,1,N
4242,APD,P,20191007,72527.83345091701,S,230.0,11,2,N
4977,APD,P,20191007,72534.953330761,B,142.84,40,1,N
4978,APD,P,20191007,72534.953330761,B,145.39,20,1,N
4979,APD,P,20191007,72534.953330761,B,168.84,50,1,N
4980,APD,P,20191007,72534.953330761,B,183.84,16,1,N
4981,APD,P,20191007,72534.953330761,B,197.84,100,1,N
4982,APD,P,20191007,72534.953330761,B,201.62,10,1,N
4983,APD,P,20191007,72534.953330761,S,225.94,197,1,N
5008,APD,P,20191007,72535.97507315599,S,221.82,10,1,N
5009,APD,P,20191007,72535.97507315599,S,225.0,470,2,N
5010,APD,P,20191007,72535.97507315599,S,229.98,10,1,N
5855,APD,P,20191007,72548.123188161,B,175.0,11,1,N
5856,APD,P,20191007,72548.123188161,B,209.0,200,1,N
6061,APD,P,20191007,72551.162980232,B,157.84,2,1,N
6062,APD,P,20191007,72551.162980232,S,230.0,61,3,N
6063,APD,P,20191007,72551.162980232,S,234.58,100,1,N
6509,APD,P,20191007,73000.6640449,S,222.97,15,1,N
6510,APD,P,20191007,73000.6640449,S,226.0,9,1,N
6691,APD,P,20191007,73001.666509859,B,180.0,127,3,N
6692,APD,P,20191007,73001.666509859,B,207.0,9,2,N
6693,APD,P,20191007,73001.666509859,S,232.47,400,1,N
6745,APD,P,20191007,73004.730166709,S,235.0,360,2,N
7152,APD,P,20191007,73323.05700822,B,171.52,40,1,N
7153,APD,P,20191007,73323.05700822,S,218.0,90,2,N
7240,APD,P,20191007,73329.132009731,S,225.0,475,3,N
7444,APD,P,20191007,73528.527573305,B,198.83,10,1,N
7457,APD,P,20191007,73530.533993235,B,120.42,100,1,N
7492,APD,P,20191007,73534.566264503,S,213.0,10,1,N
7582,APD,P,20191007,73545.671795287,S,225.16,105,1,N
7607,APD,P,20191007,73546.679888665,B,164.92,30,1,N
7608,APD,P,20191007,73546.679888665,S,230.0,76,4,N
7678,APD,P,20191007,73549.702365691,B,188.84,10,1,N
7700,APD,P,20191007,73550.71929126,B,163.07,1,1,N
7701,APD,P,20191007,73550.71929126,S,242.46,141,1,N
7826,APD,P,20191007,73554.787777182,B,207.16,22,1,N
7851,APD,P,20191007,73555.789199391,S,233.0,100,1,N
7911,APD,P,20191007,73557.80170679401,B,151.01,50,1,N
7912,APD,P,20191007,73557.80170679401,S,233.98,15,1,N
8036,APD,P,20191007,73601.853688712,S,218.0,186,3,N
8226,APD,P,20191007,73606.904575804,B,178.84,30,1,N
8271,APD,P,20191007,73607.933893571,B,199.0,25,1,N
8965,APD,P,20191007,75002.953600805,S,250.0,55,2,N
9010,APD,P,20191007,75003.954485219,B,197.68,55,2,N
9067,APD,P,20191007,75004.976591791,S,244.0,1713,1,N
9068,APD,P,20191007,75004.976591791,S,249.99,24,1,N
9121,APD,P,20191007,75005.976595245,B,198.84,60,1,N
9122,APD,P,20191007,75005.976595245,S,235.0,367,3,N
9123,APD,P,20191007,75005.976595245,S,250.0,214,3,N
9423,APD,P,20191007,75010.039409965,B,196.78,53,1,N
9424,APD,P,20191007,75010.039409965,S,235.0,567,4,N
9491,APD,P,20191007,75011.05089726,S,230.0,1036,5,N
9492,APD,P,20191007,75011.05089726,S,232.0,178,1,N
9493,APD,P,20191007,75011.05089726,S,235.0,1415,5,N
9647,APD,P,20191007,75013.06319591201,B,201.84,110,2,N
9648,APD,P,20191007,75013.06319591201,B,203.84,81,1,N
9649,APD,P,20191007,75013.06319591201,S,250.0,714,4,N
9709,APD,P,20191007,75014.066393422,B,186.03,100,1,N
9710,APD,P,20191007,75014.066393422,B,194.23,26,1,N
9781,APD,P,20191007,75015.06870096,B,203.67,2,1,N
9782,APD,P,20191007,75015.06870096,S,225.0,535,5,N
9783,APD,P,20191007,75015.06870096,S,232.0,2618,2,N
9858,APD,P,20191007,75016.077146855,S,231.0,10,1,N
9989,APD,P,20191007,75018.08936353901,B,198.84,80,2,N
9990,APD,P,20191007,75018.08936353901,S,230.0,1056,6,N
10226,APD,P,20191007,75021.118528803,B,203.59,123,1,N
10227,APD,P,20191007,75021.118528803,S,229.5,155,1,N
10228,APD,P,20191007,75021.118528803,S,230.0,1095,7,N
10297,APD,P,20191007,75022.128031918,B,165.0,20,1,N
10364,APD,P,20191007,75023.137793814,S,228.0,518,1,N
10488,APD,P,20191007,75025.155487082,B,178.68,100,1,N
10689,APD,P,20191007,75028.202201812,S,240.0,200,1,N
10690,APD,P,20191007,75028.202201812,S,250.0,722,5,N
10761,APD,P,20191007,75029.202191328,S,224.0,50,1,N
10834,APD,P,20191007,75030.20412053,S,224.0,150,2,N
11056,APD,P,20191007,75033.250688075,B,189.84,25,1,N
11057,APD,P,20191007,75033.250688075,B,199.9,125,1,N
11058,APD,P,20191007,75033.250688075,B,205.5,100,1,N
11231,APD,P,20191007,75035.267387094,B,209.75,50,1,N
11232,APD,P,20191007,75035.267387094,S,228.23,33,1,N
11303,APD,P,20191007,75036.276093323,B,202.0,100,1,N
11304,APD,P,20191007,75036.276093323,S,224.5,25,1,N
11390,APD,P,20191007,75037.284092883,B,179.0,20,1,N
11391,APD,P,20191007,75037.284092883,S,225.0,585,6,N
11605,APD,P,20191007,75040.319617508,B,198.85,10,1,N
11606,APD,P,20191007,75040.319617508,S,225.0,2085,7,N
11607,APD,P,20191007,75040.319617508,S,230.0,2295,8,N
11677,APD,P,20191007,75041.3360651,B,177.68,50,1,N
11754,APD,P,20191007,75042.340997385,B,200.0,41,3,N
11755,APD,P,20191007,75042.340997385,S,216.0,8,1,N
11835,APD,P,20191007,75043.35392079099,B,202.24,98,1,N
11836,APD,P,20191007,75043.35392079099,S,223.0,600,1,N
11896,APD,P,20191007,75044.366790919,B,182.05,55,1,N
11897,APD,P,20191007,75044.366790919,B,200.0,46,4,N
11898,APD,P,20191007,75044.366790919,B,208.6,10,1,N
11899,APD,P,20191007,75044.366790919,B,210.0,10,2,N
11900,APD,P,20191007,75044.366790919,S,219.0,20,1,N
11901,APD,P,20191007,75044.366790919,S,239.0,23,1,N
12040,APD,P,20191007,75046.382115141,S,228.2,125,1,N
12276,APD,P,20191007,75049.435350516,S,231.0,160,2,N
12359,APD,P,20191007,75050.435366758,S,229.5,233,2,N
12435,APD,P,20191007,75051.443060826,B,198.84,85,3,N
12707,APD,P,20191007,75055.502487448,B,203.5,2,1,N
12708,APD,P,20191007,75055.502487448,S,223.0,610,2,N
12776,APD,P,20191007,75056.52169226299,B,204.0,100,1,N
12777,APD,P,20191007,75056.52169226299,B,207.5,100,1,N
12778,APD,P,20191007,75056.52169226299,S,218.95,23,1,N
12843,APD,P,20191007,75057.523680867,B,200.0,56,5,N
12844,APD,P,20191007,75057.523680867,B,204.86,12,1,N
12845,APD,P,20191007,75057.523680867,B,205.0,530,3,N
12846,APD,P,20191007,75057.523680867,B,208.75,100,1,N
12913,APD,P,20191007,75058.531083646,B,207.05,19,1,N
12971,APD,P,20191007,75059.551786619,B,202.6,150,2,N
12972,APD,P,20191007,75059.551786619,B,205.0,533,4,N
13880,APD,P,20191007,80024.724358265,B,211.88,100,1,N
13881,APD,P,20191007,80024.724358265,S,215.88,100,1,N
16388,APD,P,20191007,80418.299672018,B,1.5,1,1,N
16389,APD,P,20191007,80418.299672018,B,2.1,50,1,N
16390,APD,P,20191007,80418.299672018,B,10.0,10,1,N
16391,APD,P,20191007,80418.299672018,B,10.05,1500,1,N
16392,APD,P,20191007,80418.299672018,B,19.95,500,1,N
16393,APD,P,20191007,80418.299672018,B,48.78,100,1,N
16394,APD,P,20191007,80418.299672018,B,60.06,500,1,N
16395,APD,P,20191007,80418.299672018,B,129.5,50,1,N
16396,APD,P,20191007,80418.299672018,B,129.63,1,1,N
16397,APD,P,20191007,80418.299672018,B,148.84,65,1,N
16398,APD,P,20191007,80418.299672018,B,152.53,7,1,N
16399,APD,P,20191007,80418.299672018,B,153.0,30,1,N
16400,APD,P,20191007,80418.299672018,B,153.65,32,1,N
16401,APD,P,20191007,80418.299672018,B,153.84,50,1,N
16402,APD,P,20191007,80418.299672018,B,156.98,5,1,N
16403,APD,P,20191007,80418.299672018,B,158.84,4,1,N
16404,APD,P,20191007,80418.299672018,B,170.0,50,1,N
16405,APD,P,20191007,80418.299672018,B,173.84,57,1,N
16406,APD,P,20191007,80418.299672018,B,174.01,1,1,N
16407,APD,P,20191007,80418.299672018,B,179.34,193,4,N
16408,APD,P,20191007,80418.299672018,B,180.0,227,4,N
16409,APD,P,20191007,80418.299672018,B,184.0,11,1,N
16410,APD,P,20191007,80418.299672018,B,187.72,20,1,N
16411,APD,P,20191007,80418.299672018,B,190.0,15,1,N
16412,APD,P,20191007,80418.299672018,B,191.53,50,1,N
16413,APD,P,20191007,80418.299672018,B,194.0,7,1,N
16414,APD,P,20191007,80418.299672018,B,195.64,50,1,N
16415,APD,P,20191007,80418.299672018,B,196.92,20,1,N
16416,APD,P,20191007,80418.299672018,B,197.84,110,2,N
16417,APD,P,20191007,80418.299672018,B,198.84,95,4,N
16418,APD,P,20191007,80418.299672018,B,199.0,225,2,N
16419,APD,P,20191007,80418.299672018,B,200.0,90,8,N
16420,APD,P,20191007,80418.299672018,B,203.84,111,2,N
16421,APD,P,20191007,80418.299672018,B,203.94,50,1,N
16422,APD,P,20191007,80418.299672018,B,204.51,5,1,N
16423,APD,P,20191007,80418.299672018,B,206.49,2,1,N
16424,APD,P,20191007,80418.299672018,B,206.61,25,1,N
16425,APD,P,20191007,80418.299672018,B,206.84,4,1,N
16426,APD,P,20191007,80418.299672018,B,207.0,49,3,N
16427,APD,P,20191007,80418.299672018,B,210.0,60,3,N
16428,APD,P,20191007,80418.299672018,B,211.0,20,1,N
16429,APD,P,20191007,80418.299672018,S,220.0,32,2,N
16430,APD,P,20191007,80418.299672018,S,222.29,100,1,N
16431,APD,P,20191007,80418.299672018,S,223.02,2,1,N
16432,APD,P,20191007,80418.299672018,S,225.0,3298,12,N
16433,APD,P,20191007,80418.299672018,S,225.16,120,2,N
16434,APD,P,20191007,80418.299672018,S,230.0,2411,10,N
16435,APD,P,20191007,80418.299672018,S,231.0,240,3,N
16436,APD,P,20191007,80418.299672018,S,232.0,3118,3,N
16437,APD,P,20191007,80418.299672018,S,233.5,31,1,N
16438,APD,P,20191007,80418.299672018,S,240.0,300,2,N
16439,APD,P,20191007,80418.299672018,S,268.17,1,1,N
16440,APD,P,20191007,80418.299672018,S,285.06,88,1,N
17356,APD,P,20191007,80500.75885561,B,185.8,55,1,N
17357,APD,P,20191007,80500.75885561,B,195.8,50,1,N
17358,APD,P,20191007,80500.75885561,B,203.5,52,2,N
17359,APD,P,20191007,80500.75885561,B,206.3,26,1,N
17360,APD,P,20191007,80500.75885561,B,207.6,50,1,N
17578,APD,P,20191007,80502.799531547,B,149.0,150,1,N
17653,APD,P,20191007,80504.827795534,B,188.84,110,2,N
17929,APD,P,20191007,81007.979267146,S,188.22,11,1,N
18344,APD,P,20191007,81109.684356085,B,239.54,77,1,N
18345,APD,P,20191007,81109.684356085,S,188.22,62,2,N
18853,APD,P,20191007,81454.893559301,S,242.46,202,2,N
18882,APD,P,20191007,81500.960692648,B,153.65,0,0,N
18883,APD,P,20191007,81500.960692648,B,154.65,32,1,N
18884,APD,P,20191007,81500.960692648,B,200.0,86,7,N
18885,APD,P,20191007,81500.960692648,B,278.04,5,1,N
18928,APD,P,20191007,81501.968096813,B,194.0,0,0,N
18959,APD,P,20191007,81503.996988589,B,194.1,7,1,N
18979,APD,P,20191007,81504.996990273,B,202.0,260,2,N
19039,APD,P,20191007,81508.033174727,B,199.0,25,1,N
19040,APD,P,20191007,81508.033174727,S,227.95,150,1,N
19069,APD,P,20191007,81511.047790287,B,190.0,275,2,N
19101,APD,P,20191007,81514.081781786,B,198.84,85,3,N
19167,APD,P,20191007,81522.183364655,B,203.94,0,0,N
19182,APD,P,20191007,81524.198942252,B,208.1,50,1,N
19259,APD,P,20191007,81537.326176193,B,10.0,11,2,N
19377,APD,P,20191007,81551.43227388599,B,204.34,30,1,N
19398,APD,P,20191007,81557.507969467,B,133.84,5,1,N
19837,APD,P,20191007,81651.050471919,B,104.37,1,1,N
19838,APD,P,20191007,81651.050471919,B,147.28,1,1,N
19839,APD,P,20191007,81651.050471919,B,148.84,66,2,N
19840,APD,P,20191007,81651.050471919,B,152.45,22,2,N
19841,APD,P,20191007,81651.050471919,B,157.68,8,1,N
19842,APD,P,20191007,81651.050471919,B,158.84,6,2,N
19843,APD,P,20191007,81651.050471919,B,161.27,200,1,N
19844,APD,P,20191007,81651.050471919,B,163.42,30,2,N
19845,APD,P,20191007,81651.050471919,B,163.84,4,1,N
19846,APD,P,20191007,81651.050471919,B,172.71,2,1,N
19847,APD,P,20191007,81651.050471919,B,174.39,28,2,N
19848,APD,P,20191007,81651.050471919,B,181.0,5,1,N
19849,APD,P,20191007,81651.050471919,B,185.34,9,1,N
19850,APD,P,20191007,81651.050471919,B,185.36,9,1,N
19851,APD,P,20191007,81651.050471919,B,190.84,25,1,N
19852,APD,P,20191007,81651.050471919,B,197.68,57,3,N
19853,APD,P,20191007,81651.050471919,B,198.84,90,4,N
19854,APD,P,20191007,81651.050471919,B,200.0,102,9,N
19855,APD,P,20191007,81651.050471919,B,205.0,534,5,N
19856,APD,P,20191007,81651.050471919,S,217.0,5,1,N
19857,APD,P,20191007,81651.050471919,S,218.0,236,4,N
19858,APD,P,20191007,81651.050471919,S,228.0,523,2,N
19859,APD,P,20191007,81651.050471919,S,230.0,2494,12,N
19860,APD,P,20191007,81651.050471919,S,232.47,405,2,N
19861,APD,P,20191007,81651.050471919,S,233.0,125,3,N
19862,APD,P,20191007,81651.050471919,S,236.0,5,1,N
19863,APD,P,20191007,81651.050471919,S,240.0,360,4,N
19970,APD,P,20191007,81707.23897028,B,239.54,80,2,N
20095,APD,P,20191007,81741.55836871099,S,300.0,1,1,N
20115,APD,P,20191007,81749.637769345,B,148.84,76,3,N
20122,APD,P,20191007,81752.654352021,S,219.0,220,2,N
20337,APD,P,20191007,81915.584354452,B,200.02,10,1,N
20338,APD,P,20191007,81915.584354452,B,210.0,70,4,N
20339,APD,P,20191007,81915.584354452,B,212.1,50,1,N
20340,APD,P,20191007,81915.584354452,S,240.0,391,5,N
20511,APD,P,20191007,81936.788960073,B,214.0,17,1,N
20554,APD,P,20191007,82006.131058387,B,214.0,0,0,N
20867,APD,P,20191007,82303.80306869799,B,1.1,1,1,N
20868,APD,P,20191007,82303.80306869799,B,109.47,30,1,N
20869,APD,P,20191007,82303.80306869799,B,113.31,50,1,N
20870,APD,P,20191007,82303.80306869799,B,117.68,20,1,N
20871,APD,P,20191007,82303.80306869799,B,118.85,50,1,N
20872,APD,P,20191007,82303.80306869799,B,120.0,7,1,N
20873,APD,P,20191007,82303.80306869799,B,130.68,16,1,N
20874,APD,P,20191007,82303.80306869799,B,140.0,20,1,N
20875,APD,P,20191007,82303.80306869799,B,147.68,5,1,N
20876,APD,P,20191007,82303.80306869799,B,148.84,126,4,N
20877,APD,P,20191007,82303.80306869799,B,149.0,152,2,N
20878,APD,P,20191007,82303.80306869799,B,149.57,100,1,N
20879,APD,P,20191007,82303.80306869799,B,150.0,267,4,N
20880,APD,P,20191007,82303.80306869799,B,152.68,1000,1,N
20881,APD,P,20191007,82303.80306869799,B,155.82,20,1,N
20882,APD,P,20191007,82303.80306869799,B,155.84,25,1,N
20883,APD,P,20191007,82303.80306869799,B,158.84,36,3,N
20884,APD,P,20191007,82303.80306869799,B,160.0,153,3,N
20885,APD,P,20191007,82303.80306869799,B,167.73,6,1,N
20886,APD,P,20191007,82303.80306869799,B,167.82,300,1,N
20887,APD,P,20191007,82303.80306869799,B,168.68,100,1,N
20888,APD,P,20191007,82303.80306869799,B,171.18,230,2,N
20889,APD,P,20191007,82303.80306869799,B,174.84,100,1,N
20890,APD,P,20191007,82303.80306869799,B,179.34,303,6,N
20891,APD,P,20191007,82303.80306869799,B,190.0,305,3,N
20892,APD,P,20191007,82303.80306869799,B,192.68,255,1,N
20893,APD,P,20191007,82303.80306869799,B,195.0,50,1,N
20894,APD,P,20191007,82303.80306869799,B,198.84,170,7,N
20895,APD,P,20191007,82303.80306869799,B,199.95,10,1,N
20896,APD,P,20191007,82303.80306869799,B,200.0,106,10,N
20897,APD,P,20191007,82303.80306869799,B,200.23,25,1,N
20898,APD,P,20191007,82303.80306869799,B,201.84,200,3,N
20899,APD,P,20191007,82303.80306869799,B,208.0,75,2,N
20900,APD,P,20191007,82303.80306869799,S,208.0,13,1,N
20901,APD,P,20191007,82303.80306869799,S,225.0,3366,13,N
20902,APD,P,20191007,82303.80306869799,S,225.16,135,3,N
20903,APD,P,20191007,82303.80306869799,S,226.45,100,1,N
20904,APD,P,20191007,82303.80306869799,S,227.4,20,1,N
20905,APD,P,20191007,82303.80306869799,S,230.0,2599,15,N
20906,APD,P,20191007,82303.80306869799,S,230.5,60,1,N
20907,APD,P,20191007,82303.80306869799,S,233.0,130,4,N
20908,APD,P,20191007,82303.80306869799,S,235.0,2015,7,N
20909,APD,P,20191007,82303.80306869799,S,235.58,108,1,N
20994,APD,P,20191007,82405.463675163,B,210.0,95,5,N
21077,APD,P,20191007,82409.490186315,B,204.0,0,0,N
21078,APD,P,20191007,82409.490186315,B,205.5,0,0,N
21101,APD,P,20191007,82410.50268898401,B,199.9,0,0,N
21102,APD,P,20191007,82410.50268898401,B,203.15,123,1,N
21249,APD,P,20191007,82413.566285344,S,222.0,95,1,N
21293,APD,P,20191007,82414.568183413,B,210.0,90,4,N
22325,APD,P,20191007,82859.761763312,B,212.01,200,1,N
22365,APD,P,20191007,83000.393305968,S,224.84,5,1,N
22366,APD,P,20191007,83000.393305968,S,235.18,5,1,N
22615,APD,P,20191007,83006.43701464,S,214.0,1,1,N
22737,APD,P,20191007,83009.47021767299,B,210.0,94,5,N
22808,APD,P,20191007,83012.489897106,B,217.0,20,1,N
23154,APD,P,20191007,83034.713085094,B,200.0,107,11,N
23186,APD,P,20191007,83036.71933222799,S,234.83,2,1,N
24586,APD,P,20191007,83812.209452939,S,279.49,32,1,N
25578,APD,P,20191007,84520.87924038901,B,147.68,70,2,N
25579,APD,P,20191007,84520.87924038901,B,184.52,3,1,N
25580,APD,P,20191007,84520.87924038901,S,225.0,3466,14,N
25581,APD,P,20191007,84520.87924038901,S,230.0,2649,16,N
25582,APD,P,20191007,84520.87924038901,S,235.0,2420,9,N
25583,APD,P,20191007,84520.87924038901,S,237.5,400,1,N
25584,APD,P,20191007,84520.87924038901,S,240.0,791,6,N
25794,APD,P,20191007,84640.703973782,B,171.42,15,1,N
25795,APD,P,20191007,84640.703973782,B,175.0,21,2,N
25796,APD,P,20191007,84640.703973782,B,178.84,130,2,N
25797,APD,P,20191007,84640.703973782,B,178.92,25,1,N
25798,APD,P,20191007,84640.703973782,B,179.68,20,1,N
25799,APD,P,20191007,84640.703973782,B,180.0,267,5,N
25800,APD,P,20191007,84640.703973782,B,187.68,20,1,N
25801,APD,P,20191007,84640.703973782,B,188.84,112,3,N
25802,APD,P,20191007,84640.703973782,B,192.68,295,2,N
25803,APD,P,20191007,84640.703973782,B,195.14,45,1,N
25804,APD,P,20191007,84640.703973782,B,197.5,25,1,N
25805,APD,P,20191007,84640.703973782,B,198.0,3,1,N
25806,APD,P,20191007,84640.703973782,B,198.84,200,9,N
25807,APD,P,20191007,84640.703973782,B,202.28,30,1,N
25808,APD,P,20191007,84640.703973782,B,203.0,50,1,N
25809,APD,P,20191007,84640.703973782,B,203.84,136,3,N
25810,APD,P,20191007,84640.703973782,B,206.23,7,1,N
25811,APD,P,20191007,84640.703973782,B,206.66,25,1,N
25812,APD,P,20191007,84640.703973782,B,208.94,14,1,N
25813,APD,P,20191007,84640.703973782,B,209.0,201,2,N
25814,APD,P,20191007,84640.703973782,B,210.0,114,6,N
25815,APD,P,20191007,84640.703973782,B,210.79,10,1,N
25816,APD,P,20191007,84640.703973782,S,222.99,40,1,N
25817,APD,P,20191007,84640.703973782,S,223.0,635,3,N
25818,APD,P,20191007,84640.703973782,S,225.16,149,4,N
25819,APD,P,20191007,84640.703973782,S,230.0,2719,18,N
25820,APD,P,20191007,84640.703973782,S,230.25,10,1,N
25821,APD,P,20191007,84640.703973782,S,234.15,1000,1,N
25822,APD,P,20191007,84640.703973782,S,235.0,2530,11,N
25823,APD,P,20191007,84640.703973782,S,238.8,10,1,N
25824,APD,P,20191007,84640.703973782,S,253.9,12,1,N
26499,APD,P,20191007,84952.690958759,B,210.0,164,7,N
26510,APD,P,20191007,85001.822694641,B,204.51,8,2,N
26511,APD,P,20191007,85001.822694641,B,224.57,4,1,N
27468,APD,P,20191007,85240.46236515201,B,209.31,1,1,N
27680,APD,P,20191007,85442.707271147,B,209.31,0,0,N
27739,APD,P,20191007,85510.059767262,S,218.45,1,1,N
27923,APD,P,20191007,85710.43627768,S,218.45,0,0,N
28258,APD,P,20191007,90045.629116385,B,197.82,100,1,N
28259,APD,P,20191007,90045.629116385,S,228.42,106,2,N
28311,APD,P,20191007,90101.841760575,B,197.82,0,0,N
28312,APD,P,20191007,90101.841760575,B,177.88,100,1,N
28316,APD,P,20191007,90105.88518013801,B,177.88,0,0,N
28317,APD,P,20191007,90105.88518013801,B,197.82,100,1,N
28354,APD,P,20191007,90134.195464312,B,197.82,0,0,N
28363,APD,P,20191007,90135.198776799,B,177.88,100,1,N
28367,APD,P,20191007,90136.203963273,B,177.88,0,0,N
28368,APD,P,20191007,90136.203963273,B,197.82,100,1,N
28372,APD,P,20191007,90138.240281112,B,239.54,89,3,N
28387,APD,P,20191007,90147.367355261,B,197.82,0,0,N
28388,APD,P,20191007,90147.367355261,B,177.88,100,1,N
28389,APD,P,20191007,90148.38077047699,B,177.88,0,0,N
28390,APD,P,20191007,90148.38077047699,B,197.82,100,1,N
28391,APD,P,20191007,90150.392469796,B,197.82,0,0,N
28392,APD,P,20191007,90150.392469796,B,177.88,100,1,N
28393,APD,P,20191007,90155.460671159,B,177.88,0,0,N
28394,APD,P,20191007,90155.460671159,B,177.88,100,1,N
28422,APD,P,20191007,90205.52796269699,B,177.88,0,0,N
28423,APD,P,20191007,90205.52796269699,B,197.82,100,1,N
28428,APD,P,20191007,90212.58746192,B,197.82,0,0,N
28429,APD,P,20191007,90212.58746192,B,177.88,100,1,N
28432,APD,P,20191007,90215.59976100801,B,177.88,0,0,N
28433,APD,P,20191007,90215.59976100801,B,177.88,100,1,N
28444,APD,P,20191007,90227.76506253301,B,177.88,0,0,N
28445,APD,P,20191007,90227.76506253301,B,197.82,100,1,N
28449,APD,P,20191007,90236.856270609,B,197.82,0,0,N
28450,APD,P,20191007,90236.856270609,B,177.88,100,1,N
28452,APD,P,20191007,90237.85985762099,B,177.88,0,0,N
28453,APD,P,20191007,90237.85985762099,B,197.82,100,1,N
28495,APD,P,20191007,90307.263351581,B,197.82,0,0,N
28496,APD,P,20191007,90307.263351581,B,177.88,100,1,N
28500,APD,P,20191007,90309.291360372,B,177.88,0,0,N
28501,APD,P,20191007,90309.291360372,B,197.82,100,1,N
28505,APD,P,20191007,90311.31306825801,B,197.82,0,0,N
28506,APD,P,20191007,90311.31306825801,B,177.88,100,1,N
28510,APD,P,20191007,90314.354553993,B,177.88,0,0,N
28511,APD,P,20191007,90314.354553993,B,197.82,100,1,N
28523,APD,P,20191007,90318.394058641,B,197.82,0,0,N
28524,APD,P,20191007,90318.394058641,B,177.88,100,1,N
28525,APD,P,20191007,90319.423769664,B,177.88,0,0,N
28526,APD,P,20191007,90319.423769664,B,177.88,100,1,N
28528,APD,P,20191007,90324.476174887,B,177.88,0,0,N
28529,APD,P,20191007,90324.476174887,B,177.88,100,1,N
28531,APD,P,20191007,90328.522161537,B,177.88,0,0,N
28532,APD,P,20191007,90328.522161537,B,197.82,100,1,N
28534,APD,P,20191007,90330.548462942,B,197.82,0,0,N
28535,APD,P,20191007,90330.548462942,B,177.88,100,1,N
28536,APD,P,20191007,90335.59598692301,B,177.88,0,0,N
28537,APD,P,20191007,90335.59598692301,B,197.82,100,1,N
28538,APD,P,20191007,90338.612068056,B,197.82,0,0,N
28539,APD,P,20191007,90338.612068056,B,177.88,100,1,N
28541,APD,P,20191007,90341.651967701,B,177.88,0,0,N
28542,APD,P,20191007,90341.651967701,B,177.88,100,1,N
28543,APD,P,20191007,90342.663758941,B,177.88,0,0,N
28544,APD,P,20191007,90342.663758941,B,197.82,100,1,N
28566,APD,P,20191007,90358.811158169,B,197.82,0,0,N
